participant_id	sex	age	int_lv1_down	int_lv1_passive	int_lv1_up	int_lv2_down	int_lv2_passive	int_lv2_up	int_lv3_down	int_lv3_passive	int_lv3_up	int_lv4_down	int_lv4_passive	int_lv4_up	int_lv5_down	int_lv5_passive	int_lv5_up	int_lv6_down	int_lv6_passive	int_lv6_up	unp_lv1_down	unp_lv1_passive	unp_lv1_up	unp_lv2_down	unp_lv2_passive	unp_lv2_up	unp_lv3_down	unp_lv3_passive	unp_lv3_up	unp_lv4_down	unp_lv4_passive	unp_lv4_up	unp_lv5_down	unp_lv5_passive	unp_lv5_up	unp_lv6_down	unp_lv6_passive	unp_lv6_up	scr_lv1_down	scr_lv1_passive	scr_lv1_up	scr_lv2_down	scr_lv2_passive	scr_lv2_up	scr_lv3_down	scr_lv3_passive	scr_lv3_up	scr_lv4_down	scr_lv4_passive	scr_lv4_up	scr_lv5_down	scr_lv5_passive	scr_lv5_up	scr_lv6_down	scr_lv6_passive	scr_lv6_up
"CRB237"	"F"	21.41	3.89784946233333	2.15053763466667	4.301075269	3.09139784966667	3.225806452	6.317204301	3.629032258	3.494623656	6.58602150566667	6.048387097	4.435483871	6.989247312	7.93010752766667	5.10752688166667	8.870967741	9.139784947	11.5591397866667	16.6666666666667	-3.49462365333333	-4.70430108	3.49462366	-4.70430108	-2.68817204666667	8.06451612666667	-5.51075268666666	-1.47849462	10.8870967733333	2.41935484	2.28494623333333	7.79569892666666	6.72043011333333	3.76344086	8.46774193333333	8.46774193333333	13.4408602133333	21.2365591333333	18.1486462737565	15.8853809682331	17.9477992205804	17.3062993821579	17.4533100466744	17.8167510287314	17.8534168529914	17.1948179126896	19.9023212226371	19.2147502227177	19.7033191552549	21.578605424271	22.8998634828287	20.8274152700515	22.1742672633923	23.8155124420028	24.7855604080954	25.9855103297577
"CRB238"	"M"	34.43	1.88172043033333	1.88172043033333	4.03225806466667	2.95698924733333	3.629032258	3.629032258	3.494623656	3.62903225833333	4.70430107533333	5.10752688166667	6.317204302	15.1881720446667	6.98924731133333	9.13978494833333	15.725806451	11.5591397853333	15.0537634423333	30.6451612933333	-16.26344086	-3.09139785333333	0.806451613333332	-14.1129032266667	-4.83870967333334	-1.20967742	-16.6666666666667	-0	2.41935484	-9.54301075333333	2.41935484	8.87096774	1.07526882	2.15053763333334	10.3494623666667	3.89784946666666	6.45161290666667	21.3709677466667	12.1813078307187	12.8102162372241	12.0123876675156	13.1452032419929	13.0180658482807	13.1625663104837	15.7629011470157	11.2336818194517	16.7756381844159	15.6193828513344	9.03897543394996	17.0058735068478	20.4328240652486	9.93525298770032	21.45031644762	19.4367354060875	22.7194784690049	40.7733017481481
"CRB239"	"F"	23.26	6.85483870866667	4.301075269	3.22580645166667	4.03225806333333	3.494623656	1.747311828	8.73655914	9.00537634366667	10.080645161	6.048387098	8.33333333533333	11.1559139773333	4.301075269	11.82795699	13.5752688173333	4.83870967733333	14.6505376363333	16.9354838706667	-7.12365591333333	-1.61290322666666	2.01612903333333	-3.49462365333333	-0.403225806666664	-0.1344086	-6.58602150666667	6.4516129	4.97311828	-0.806451613333332	6.4516129	6.5860215	0.537634406666664	13.3064516133333	12.6344086	0.672043013333332	17.0698924733333	14.5161290333333	15.1476297425613	15.5483765917756	13.7340616969984	18.4072591258691	17.6142788187216	17.3477265638031	16.8089197207102	16.7620431661845	18.2842986824675	10.3449425560618	20.8819086280705	20.2599243671251	16.3416715311998	23.2876529757487	29.2325447192975	18.2489804362801	28.5783051000897	33.8252072835393
"CRB240"	"F"	18.92	6.98924731233333	5.64516129033333	16.5322580643333	8.064516129	8.064516129	16.12903226	18.6827956996667	13.5752688176667	19.7580645166667	23.6559139766667	27.9569892466667	26.47849462	27.2849462366667	34.6774193533333	36.6935483866667	36.15591398	41.2634408633333	40.72580645	3.76344086	-5.77956989333333	14.7849462333333	7.79569892666667	3.09139784666667	16.6666666666667	20.1612903266667	3.09139784666667	19.62365592	24.05913978	31.5860215066667	30.6451612933333	27.28494624	38.4408602066667	43.1451612866667	40.18817204	46.7741935533333	44.4892473133333	15.3086763237417	15.1965538318125	16.011142739966	16.1054726094821	14.1241429071425	15.1021890476735	19.0803759454215	16.9170608409805	17.1332193100266	23.9485198583312	18.271931914404	20.6329885257151	25.5500887334365	27.1086202666855	28.9510186892174	31.3932764038756	33.1706717414474	32.7114911947918
"CRB241"	"F"	21.9	7.52688172033333	6.182795699	12.0967741933333	9.54301075333333	10.3494623673333	20.8333333333333	14.1129032266667	18.4139784933333	30.7795698933333	20.9677419366667	32.7956989233333	40.4569892466667	23.7903225833333	37.5	38.8440860233333	42.4731182766667	52.95698925	41.8010752666667	9.81182795333334	9.67741935333333	16.8010752666667	13.4408602133333	14.5161290333333	23.6559139733333	16.6666666733333	24.1935483866667	36.02150538	24.9999999933333	38.0376344133333	46.5053763466667	32.2580645133333	40.3225806466667	43.0107526866667	53.6290322533333	45.4301075266667	52.41935484	16.4857638279654	13.7328437016323	17.4364406325163	17.489397468846	17.610567150451	21.7428723622311	16.6835838201416	21.2544755246145	22.5964383816468	23.9806303808153	22.0348836545511	27.5038931171903	25.451459997996	30.6653173294094	23.9655774213285	36.9412761654257	35.1581485359787	35.2137293984664
"CRB242"	"F"	20.05	14.91935484	15.4569892483333	15.05376344	14.5161290343333	15.8602150533333	20.4301075233333	22.9838709666667	18.14516129	18.9516129033333	24.4623655933333	21.77419355	19.8924731166667	32.3924731166667	30.5107526866667	28.76344086	32.2580645133333	30.7795698933333	35.48387097	4.43548387333334	3.49462365333333	14.9193548333333	0.268817206666668	13.0376344133333	19.8924731133333	23.1182795666667	15.7258064533333	19.89247312	22.1774193533333	26.34408602	16.9354838666667	29.7043010733333	29.97311828	31.4516129	27.0161290333333	30.7795698933333	36.8279569933333	15.875949629634	12.0172488014928	13.4421640949819	13.4143447109851	14.549634769504	15.650622184923	16.0284503478583	15.8181887307126	18.8302964219159	23.3443251234281	21.3338380539677	17.270680992285	25.8768694803303	24.637950321667	27.4972540464549	31.1006935654935	30.1304107918776	30.7930439762759
"CRB243"	"F"	25.7	2.15053763466667	1.20967741933333	4.569892473	1.47849462366667	3.76344086	7.39247311933333	9.00537634433333	3.494623656	7.12365591266667	14.7849462393333	13.037634408	13.70967742	13.1720430093333	29.3010752666667	25.0000000033333	22.98387097	29.97311828	33.3333333333333	-4.03225806666667	-3.49462365333333	-0.537634406666669	-2.15053764	-5.37634408666666	-0.537634406666664	0.672043013333337	-3.49462365333333	0.1344086	2.28494623333333	3.22580645333333	4.70430108	3.09139784666667	9.81182796	13.0376344066667	7.52688172	15.99462366	15.9946236533333	13.7195492552541	13.7137904049571	12.4455526681574	13.0239239227327	12.4256553314626	13.1327721692753	15.2341439962313	12.4031717145001	12.7314143835965	15.6872538028587	13.5163541325314	12.7486082918124	16.3881535369149	17.9384045326342	18.2194386799793	20.1714759625483	24.6552276877619	23.58009572586
"CRB244"	"M"	24.74	5.51075268833333	6.989247312	6.989247312	7.795698925	10.8870967743333	6.72043010733333	8.19892473066667	8.467741934	7.93010752666667	10.0806451616667	11.021505376	11.29032258	10.3494623666667	14.6505376333333	13.8440860233333	12.9032258066667	17.2043010733333	18.01075269	-1.07526882000001	1.74731183333333	2.01612902666667	5.24193548666667	4.56989246666667	2.68817204666667	4.30107526666667	8.19892472666667	5.64516129333334	9.13978495333333	8.60215053333333	7.39247311333333	9.94623656	9.13978494666667	8.60215053333333	11.29032258	14.78494624	11.15591398	15.0817674688765	15.6107186768957	14.5321599686884	16.9171201558358	15.4456507334056	16.8068828812551	16.1879699301875	14.9426635694165	12.8733143876512	19.6346024684098	24.6961525657418	23.0342684082291	31.8632004759769	30.9026549288446	29.2292960948965	38.0957881856399	35.086940441362	42.0907711078427
"CRB245"	"F"	40.3	8.198924732	12.2311827966667	14.7849462383333	14.7849462353333	13.575268816	19.35483871	16.129032257	15.9946236566667	26.3440860233333	21.5053763433333	22.7150537633333	23.9247311833333	29.0322580633333	36.29032258	35.7526881733333	42.60752688	37.7688172033333	43.6827957	-7.52688172	-9.54301075333333	-14.24731182	-8.06451612666667	-2.82258064	1.34408602666666	-0.940860213333337	4.30107527333333	13.44086022	6.98924731333333	13.5752688133333	24.9999999933333	11.9623655933333	27.55376344	31.0483871	25.4032258066667	31.7204301066667	31.98924732	14.1073498367258	12.5722715139779	12.2134718292547	13.9750438198495	18.069227695926	22.3932367227546	21.6362165852973	19.5134703852859	24.8748693392548	25.9281377540062	22.1038292842893	29.8603912426866	24.6479987810224	45.7574434629833	45.8631713943114	46.343938435297	48.3940964430532	49.3204468409681
"CRB246"	"M"	26.12	4.03225806433333	3.22580645166667	3.89784946266667	4.70430107533333	4.56989247333333	4.97311827933333	8.73655913833333	8.06451612866667	11.0215053773333	16.5322580633333	11.6935483866667	12.4999999983333	11.559139784	22.44623656	20.9677419366667	17.8763440833333	20.56451613	24.7311827933333	-5.9139785	0.403225806666669	0.268817200000001	0.134408606666668	-0.134408606666663	0.537634413333331	2.95698924666667	3.76344086	5.10752688	9.81182795333333	9.94623656	6.72043010666666	6.58602150666667	15.05376344	12.6344086	13.1720430066667	18.5483870933333	19.89247312	14.6702651367717	14.3558103436919	15.9874188763461	15.5229785497933	15.0489105884355	15.8255146094365	15.9897889156681	16.0719001371279	14.1146964150635	19.471029121135	17.5906631572841	19.0854840512509	23.5715592027593	19.4006255182211	21.7302438557538	24.5950030287034	24.7316749371174	25.1655092955936
"CRB248"	"M"	24.16	4.435483871	4.301075269	0.806451613	2.28494623666667	6.586021504	1.88172043033333	11.2903225813333	5.241935484	3.76344086033333	5.37634408566667	10.4838709673333	13.0376344056667	16.1290322566667	24.8655913973333	21.23655914	21.9086021533333	28.22580645	28.6290322566667	-4.56989247333334	0.134408606666663	0.672043013333332	-4.83870968	1.34408602	-4.56989247333333	-6.04838709333333	-7.25806452	1.47849462666667	0.672043013333332	4.43548386666667	7.66129032666667	5.24193548666667	13.4408602133333	15.3225806466667	10.08064516	18.8172043	15.0537634466667	12.3832764708534	12.5303856438709	11.6921956069506	5.78594408873592	19.4154372536403	8.53172966563861	12.6443992923461	10.6794479987748	10.9929873659903	15.8694729263814	13.9592509481818	10.5743033828686	11.2530681842541	17.096306911441	22.4287999377608	17.3965984057635	27.5824774856299	21.0421950137809
